fecha,cliente_id,producto,categoria,cantidad,precio_unitario,total,vendedor,region,canal,metodo_pago
2024-03-09,CLI-3060,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Teléfono,QR
24/03/2023,CLI-5708,Leche entera,Lácteos,3,1.2,3.6,Yonny,,Tienda física,Tarjeta débito
2024-06-15,CLI-3835,Pollo entero,Carnes,1,4.5,4.5,Yonny,,E-commerce,Transferencia
2024-11-16,CLI-9661,Yogurt natural,Lácteos,3,0.9,2.7,Lili,,E-commerce,Transferencia
2024-04-12,,Leche entera,Lácteos,1,1.2,1.2,Lili,,Tienda física,QR
2024-05-03,,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,,Transferencia
2023-08-05,CLI-1725,Bolsas plásticas,Descartables,6,0.1,0.6,Lili,,Teléfono,Tarjeta débito
2024-02-19,,Bolsas plásticas,Descartables,6,0.1,0.6,Lili,,Teléfono,Efectivo
01-25-2024,CLI-3529,Helado familiar,Lácteos,1,4.0,4.0,Lili,,Tienda física,Tarjeta crédito
2023-07-15,,Refresco 2L,Bebidas,4,1.1,4.4,,,E-commerce,
2023-10-17,CLI-6391,Pollo entero,Carnes,4,4.5,18.0,Yonny,,,QR
2023-04-29,,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,E-commerce,Efectivo
2023-09-30,,Refresco 2L,Bebidas,3,1.1,3.3,,,Teléfono,QR
2023-05-01,CLI-7670,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,E-commerce,Efectivo
2024-05-14,,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Efectivo
2023-12-12,CLI-4123,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Efectivo
2024-02-27,,Bolsas plásticas,Descartables,4,0.1,0.4,,,Tienda física,Tarjeta débito
30/04/2024,CLI-4422,Bolsas plásticas,Descartables,4,0.1,0.4,Yonny,,Teléfono,Tarjeta crédito
2023-04-15,CLI-4696,Leche entera,Lácteos,8,1.2,9.6,,,E-commerce,Tarjeta débito
2023-09-02,,Pollo entero,Carnes,2,4.5,9.0,,,,Transferencia
2024-04-27,,Carne molida,Carnes,2,5.8,11.6,Yonny,,Teléfono,Transferencia
2024-07-03,CLI-2484,Pollo entero,Carnes,1,4.5,4.5,Lili,,E-commerce,Efectivo
2024-01-24,,Leche entera,Lácteos,3,1.2,3.6,Lili,,E-commerce,QR
2023-09-08,CLI-3455,Pasta de Tomate,Enlatados,5,0.75,3.75,Yonny,,Tienda física,
09-16-2023,CLI-1639,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,Tarjeta crédito
2023-12-04,CLI-5734,Leche entera,Lácteos,2,1.2,2.4,Lili,,Tienda física,QR
2023-10-21,CLI-8293,Bolsas plásticas,Descartables,13,0.1,1.3,,,,Tarjeta débito
2024-01-30,CLI-8424,Papas precocinadas,Congelados,1,2.3,2.3,Lili,,Teléfono,Tarjeta crédito
16/09/2024,CLI-4534,Yogurt natural,Lácteos,4,0.9,3.6,Yonny,,Tienda física,Tarjeta crédito
2024-03-09,,Refresco 2L,Bebidas,3,1.1,3.3,Lili,,Teléfono,QR
03-20-2024,CLI-3490,Papas precocinadas,Congelados,2,2.3,4.6,Lili,,E-commerce,Tarjeta crédito
2024-09-11,,Leche entera,Lácteos,6,1.2,7.2,Yonny,,Teléfono,Tarjeta débito
2023-12-28,CLI-7264,Bolsas plásticas,Descartables,10,0.1,1.0,,,E-commerce,QR
2023-12-16,CLI-5242,Refresco 2L,Bebidas,3,1.1,3.3,Yonny,,Teléfono,Tarjeta crédito
2023-09-18,CLI-5031,Bolsas plásticas,Descartables,3,0.1,0.3,,,E-commerce,
24/09/2024,CLI-9609,Carne molida,Carnes,4,5.8,23.2,Yonny,,Tienda física,Transferencia
2024-03-22,,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,QR
2024-02-03,CLI-7671,Leche entera,Lácteos,6,1.2,7.2,Yonny,,Tienda física,Efectivo
04-12-2023,CLI-7133,Bolsas plásticas,Descartables,8,0.1,0.8,,,Teléfono,Tarjeta crédito
2024-05-30,CLI-1097,Papas precocinadas,Congelados,3,2.3,6.9,Yonny,,E-commerce,Transferencia
2024-09-14,CLI-5284,Yogurt natural,Lácteos,8,0.9,7.2,Yonny,,Tienda física,Tarjeta débito
2024-10-28,CLI-5140,Helado familiar,Lácteos,1,4.0,4.0,,,E-commerce,QR
12-30-2023,CLI-8568,Carne molida,Carnes,2,5.8,11.6,,,Tienda física,QR
12-18-2023,,Leche entera,Lácteos,1,1.2,1.2,Lili,,,Transferencia
2024-08-30,CLI-3434,Carne molida,Carnes,2,5.8,11.6,,,Teléfono,Efectivo
2024-01-17,CLI-5528,Bolsas plásticas,Descartables,8,0.1,0.8,Yonny,,E-commerce,
2023-04-15,CLI-7484,Bolsas plásticas,Descartables,8,0.1,0.8,Lili,,Tienda física,Tarjeta débito
27/02/2024,CLI-6853,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,Teléfono,Tarjeta débito
05-15-2023,CLI-4809,Leche entera,Lácteos,4,1.2,4.8,Yonny,,Tienda física,Tarjeta débito
2023-03-14,CLI-4288,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,QR
2023-07-21,CLI-4286,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Teléfono,Tarjeta crédito
2024-09-19,CLI-4951,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,E-commerce,Efectivo
2023-12-15,CLI-1802,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,Tienda física,Efectivo
2023-08-02,CLI-5263,Refresco 2L,Bebidas,3,1.1,3.3,Yonny,,E-commerce,QR
2023-06-21,,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,Tienda física,Tarjeta débito
29/04/2023,CLI-4580,Bolsas plásticas,Descartables,11,0.1,1.1,Lili,,Teléfono,QR
2023-08-12,CLI-1417,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,Tarjeta crédito
2024-02-10,CLI-2075,Carne molida,Carnes,2,5.8,11.6,Yonny,,Tienda física,Tarjeta débito
06-26-2024,CLI-7938,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,Tarjeta crédito
2023-08-25,,Leche entera,Lácteos,1,1.2,1.2,Yonny,,E-commerce,QR
2023-10-28,CLI-1238,Bolsas plásticas,Descartables,7,0.1,0.7,,,Teléfono,Tarjeta débito
2024-11-30,CLI-9657,Jamón de pavo,Embutidos,3,3.2,9.6,Lili,,,Tarjeta crédito
2023-10-24,,Bolsas plásticas,Descartables,8,0.1,0.8,Yonny,,Tienda física,Tarjeta débito
2023-07-21,CLI-4444,Refresco 2L,Bebidas,2,1.1,2.2,Yonny,,E-commerce,Tarjeta débito
11/05/2023,CLI-8643,Pollo entero,Carnes,1,4.5,4.5,Lili,,Teléfono,Tarjeta crédito
29/12/2023,CLI-8327,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,E-commerce,Transferencia
29/07/2023,CLI-3142,Pasta de Tomate,Enlatados,2,0.75,1.5,,,Tienda física,Tarjeta débito
20/03/2024,,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,E-commerce,Efectivo
2023-03-04,CLI-4289,Jamón de pavo,Embutidos,1,3.2,3.2,,,E-commerce,Tarjeta débito
2023-09-15,CLI-1402,Bolsas plásticas,Descartables,4,0.1,0.4,Lili,,Tienda física,Efectivo
2023-10-14,CLI-6423,Refresco 2L,Bebidas,5,1.1,5.5,Yonny,,Teléfono,Transferencia
27/12/2023,CLI-1891,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,E-commerce,QR
2023-05-18,CLI-3953,Leche entera,Lácteos,1,1.2,1.2,,,E-commerce,Tarjeta crédito
2024-01-19,CLI-2518,Bolsas plásticas,Descartables,10,0.1,1.0,Lili,,Teléfono,QR
2023-07-05,CLI-9506,Helado familiar,Lácteos,1,4.0,4.0,Lili,,E-commerce,Efectivo
2023-10-13,CLI-4118,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,QR
2023-03-17,,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,Efectivo
2023-09-16,,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,E-commerce,Efectivo
2024-04-22,CLI-9964,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Tienda física,
2023-04-01,CLI-9250,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,Tarjeta débito
2024-08-30,CLI-2976,Refresco 2L,Bebidas,5,1.1,5.5,,,Teléfono,Efectivo
2024-01-06,CLI-5339,Refresco 2L,Bebidas,3,1.1,3.3,Lili,,Tienda física,Efectivo
20/05/2023,CLI-4823,Carne molida,Carnes,1,5.8,5.8,,,Teléfono,Efectivo
2023-09-05,CLI-6285,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,Teléfono,Efectivo
2023-12-23,CLI-6562,Jamón de pavo,Embutidos,1,3.2,3.2,,,Teléfono,
2024-09-18,CLI-2204,Bolsas plásticas,Descartables,12,0.1,1.2,Yonny,,E-commerce,Tarjeta débito
2024-03-30,CLI-4445,Bolsas plásticas,Descartables,4,0.1,0.4,,,Tienda física,
2024-11-14,,Bolsas plásticas,Descartables,14,0.1,1.4,,,E-commerce,Tarjeta débito
2023-12-30,,Refresco 2L,Bebidas,1,1.1,1.1,,,Teléfono,Tarjeta débito
04-05-2023,,Refresco 2L,Bebidas,6,1.1,6.6,Yonny,,Teléfono,QR
2023-03-15,,Leche entera,Lácteos,1,1.2,1.2,,,Teléfono,Tarjeta débito
2023-10-26,,Papas precocinadas,Congelados,2,2.3,4.6,Yonny,,E-commerce,Tarjeta crédito
2024-03-16,,Leche entera,Lácteos,4,1.2,4.8,Lili,,Tienda física,Tarjeta débito
2024-11-30,CLI-4182,Pollo entero,Carnes,1,4.5,4.5,Lili,,E-commerce,QR
21/12/2023,,Carne molida,Carnes,1,5.8,5.8,Lili,,E-commerce,Efectivo
2024-03-19,CLI-1938,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
09/01/2024,CLI-9904,Leche entera,Lácteos,4,1.2,4.8,,,Tienda física,Tarjeta débito
2024-09-19,CLI-3631,Leche entera,Lácteos,1,1.2,1.2,,,E-commerce,Tarjeta débito
2024/01/24,,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,Tarjeta débito
2024-04-15,CLI-5596,Pollo entero,Carnes,1,4.5,4.5,,,,Tarjeta débito
2024-04-16,CLI-8439,Pollo entero,Carnes,3,4.5,13.5,Lili,,Tienda física,Tarjeta débito
2023-04-15,CLI-4240,Papas precocinadas,Congelados,4,2.3,9.2,Lili,,Teléfono,QR
2023-07-27,CLI-7062,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,Tienda física,Tarjeta crédito
2023-11-06,CLI-1393,Papas precocinadas,Congelados,4,2.3,9.2,Yonny,,Tienda física,QR
2024-03-14,CLI-8580,Pasta de Tomate,Enlatados,5,0.75,3.75,Lili,,,Tarjeta crédito
11-30-2024,CLI-7689,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Transferencia
30/11/2024,CLI-8594,Carne molida,Carnes,2,5.8,11.6,,,Tienda física,
2023-07-29,CLI-9653,Refresco 2L,Bebidas,6,1.1,6.6,,,,Efectivo
2024-08-29,CLI-9378,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Tarjeta débito
31/08/2024,,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Teléfono,Tarjeta crédito
15/07/2023,CLI-1507,Papas precocinadas,Congelados,1,2.3,2.3,Lili,,Tienda física,QR
2024-02-16,CLI-8030,Yogurt natural,Lácteos,3,0.9,2.7,Lili,,Teléfono,Efectivo
15/07/2023,CLI-8600,Pollo entero,Carnes,3,4.5,13.5,Lili,,Tienda física,QR
2023-11-09,CLI-4561,Papas precocinadas,Congelados,3,2.3,6.9,,,,Tarjeta débito
2023-10-23,CLI-8149,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,
15/06/2024,,Bolsas plásticas,Descartables,8,0.1,0.8,,,,QR
2023-04-08,CLI-1583,Jamón de pavo,Embutidos,1,3.2,3.2,,,Teléfono,QR
2023-08-29,CLI-7735,Bolsas plásticas,Descartables,6,0.1,0.6,Lili,,Teléfono,Efectivo
2023-09-07,CLI-1535,Refresco 2L,Bebidas,1,1.1,1.1,Yonny,,Tienda física,
2024-03-30,CLI-8817,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,Efectivo
2023-11-15,,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,Teléfono,Transferencia
15/06/2023,,Bolsas plásticas,Descartables,4,0.1,0.4,Yonny,,Teléfono,Efectivo
2023-09-30,CLI-9782,Yogurt natural,Lácteos,3,0.9,2.7,,,E-commerce,Tarjeta débito
2024-06-17,CLI-6950,Papas precocinadas,Congelados,2,2.3,4.6,Yonny,,Tienda física,QR
04-09-2024,CLI-9897,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Tienda física,Efectivo
2024-11-09,CLI-8187,Leche entera,Lácteos,3,1.2,3.6,,,Teléfono,Transferencia
2024-06-19,CLI-1856,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Teléfono,Efectivo
2024-01-27,,Helado familiar,Lácteos,1,4.0,4.0,,,Teléfono,Transferencia
2023-12-30,,Pasta de Tomate,Enlatados,4,0.75,3.0,Yonny,,E-commerce,
07-15-2023,CLI-3795,Pollo entero,Carnes,2,4.5,9.0,,,Tienda física,Tarjeta débito
2023-07-01,,Bolsas plásticas,Descartables,10,0.1,1.0,,,E-commerce,
2023-09-30,CLI-5581,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Tarjeta débito
2024-03-01,CLI-3892,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Tarjeta crédito
2023-12-16,CLI-7566,Bolsas plásticas,Descartables,4,0.1,0.4,Yonny,,Teléfono,Transferencia
2023-12-30,CLI-5581,Papas precocinadas,Congelados,3,2.3,6.9,Yonny,,Tienda física,QR
2023-03-17,CLI-1482,Leche entera,Lácteos,1,1.2,1.2,Lili,,Tienda física,QR
2024-02-23,CLI-7536,Papas precocinadas,Congelados,1,2.3,2.3,,,E-commerce,Transferencia
2023-07-18,CLI-1381,Leche entera,Lácteos,1,1.2,1.2,,,E-commerce,
2023/09/09,CLI-6747,Pollo entero,Carnes,1,4.5,4.5,Lili,,,Tarjeta débito
16/03/2023,CLI-5661,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,,QR
2023-12-09,CLI-7801,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,Efectivo
08-29-2023,CLI-8064,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,
07/09/2023,CLI-9855,Pasta de Tomate,Enlatados,5,0.75,3.75,,,E-commerce,Tarjeta crédito
2023-06-24,CLI-9253,Pollo entero,Carnes,1,4.5,4.5,Yonny,,E-commerce,QR
2023-07-29,CLI-4091,Pollo entero,Carnes,1,4.5,4.5,Lili,,E-commerce,Tarjeta crédito
2024-08-31,,Bolsas plásticas,Descartables,6,0.1,0.6,Yonny,,Teléfono,QR
2023-04-10,CLI-6489,Refresco 2L,Bebidas,2,1.1,2.2,,,E-commerce,QR
2024-04-23,,Pasta de Tomate,Enlatados,3,0.75,2.25,,,Teléfono,Efectivo
2024-08-31,CLI-2667,Pollo entero,Carnes,2,4.5,9.0,,,Tienda física,QR
2024-11-05,,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Teléfono,
2024-07-03,CLI-8750,Leche entera,Lácteos,1,1.2,1.2,Yonny,,,QR
2023-06-12,CLI-1327,Helado familiar,Lácteos,1,4.0,4.0,,,Tienda física,Transferencia
2023-12-16,CLI-9020,Carne molida,Carnes,1,5.8,5.8,,,Teléfono,Efectivo
2024-08-10,CLI-7086,Pollo entero,Carnes,2,4.5,9.0,Lili,,Tienda física,Tarjeta débito
2024-07-06,CLI-1456,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Transferencia
2023-12-30,,Yogurt natural,Lácteos,4,0.9,3.6,Yonny,,Tienda física,Efectivo
2023/10/05,CLI-4482,Yogurt natural,Lácteos,4,0.9,3.6,Lili,,E-commerce,QR
2024-07-29,CLI-5674,Pasta de Tomate,Enlatados,3,0.75,2.25,,,E-commerce,Tarjeta crédito
2024/07/25,,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,Tienda física,Tarjeta débito
2024-09-28,CLI-1282,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,Teléfono,QR
2023-12-16,CLI-1351,Bolsas plásticas,Descartables,8,0.1,0.8,Yonny,,Tienda física,Tarjeta débito
2024/10/14,,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,
2023-06-29,CLI-9117,Pollo entero,Carnes,2,4.5,9.0,,,E-commerce,Tarjeta crédito
05-24-2023,CLI-4541,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,QR
2024-05-20,CLI-3682,Bolsas plásticas,Descartables,8,0.1,0.8,Lili,,,Efectivo
10-18-2023,CLI-1691,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,Teléfono,QR
2023-04-03,CLI-9691,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,E-commerce,Tarjeta crédito
2024-03-06,CLI-8264,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Tarjeta débito
15/08/2023,CLI-5039,Yogurt natural,Lácteos,2,0.9,1.8,Lili,,Tienda física,Efectivo
2023/05/08,CLI-2087,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Transferencia
2023/06/15,CLI-8638,Yogurt natural,Lácteos,4,0.9,3.6,,,Tienda física,Transferencia
2023-06-30,CLI-9662,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,E-commerce,Tarjeta débito
2024-01-19,CLI-3860,Yogurt natural,Lácteos,2,0.9,1.8,,,E-commerce,QR
09-30-2023,,Yogurt natural,Lácteos,2,0.9,1.8,,,Teléfono,Transferencia
2023-07-15,CLI-4112,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,Tienda física,Efectivo
2024-07-29,,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Tienda física,Tarjeta crédito
2023-09-16,CLI-1160,Pasta de Tomate,Enlatados,1,0.75,0.75,Lili,,Teléfono,QR
2024-11-07,,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Teléfono,Tarjeta débito
03-21-2024,,Refresco 2L,Bebidas,3,1.1,3.3,Lili,,E-commerce,Tarjeta débito
2023-12-29,,Yogurt natural,Lácteos,2,0.9,1.8,,,Teléfono,Tarjeta débito
2023-07-24,,Carne molida,Carnes,1,5.8,5.8,Lili,,Teléfono,Tarjeta débito
19/12/2023,CLI-4066,Leche entera,Lácteos,3,1.2,3.6,Lili,,Tienda física,Tarjeta débito
2024-10-24,CLI-2757,Pasta de Tomate,Enlatados,4,0.75,3.0,Lili,,E-commerce,Transferencia
26/01/2024,CLI-9009,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Teléfono,Tarjeta débito
2024-11-09,,Refresco 2L,Bebidas,4,1.1,4.4,,,E-commerce,
2023-10-21,,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,Teléfono,Tarjeta débito
2023-09-20,CLI-1144,Pasta de Tomate,Enlatados,3,0.75,2.25,Lili,,E-commerce,Tarjeta crédito
06/07/2023,CLI-7350,Leche entera,Lácteos,1,1.2,1.2,,,E-commerce,
2024-10-22,CLI-6463,Bolsas plásticas,Descartables,10,0.1,1.0,Lili,,Teléfono,
30/03/2024,,Helado familiar,Lácteos,1,4.0,4.0,,,Tienda física,QR
07-18-2024,,Refresco 2L,Bebidas,6,1.1,6.6,Yonny,,Teléfono,Tarjeta crédito
2024-02-28,CLI-5122,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Teléfono,Efectivo
2024-02-23,,Carne molida,Carnes,1,5.8,5.8,Lili,,E-commerce,Tarjeta crédito
21/09/2024,CLI-4441,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,Tienda física,
2024-04-03,CLI-9910,Leche entera,Lácteos,4,1.2,4.8,Yonny,,E-commerce,QR
2023-09-18,CLI-4476,Yogurt natural,Lácteos,1,0.9,0.9,,,Teléfono,
17/08/2024,CLI-4601,Yogurt natural,Lácteos,1,0.9,0.9,Lili,,E-commerce,Tarjeta débito
2023-10-12,,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Transferencia
2023-10-31,CLI-1517,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,E-commerce,
2023-03-11,CLI-2551,Pasta de Tomate,Enlatados,4,0.75,3.0,Lili,,E-commerce,
2023-12-16,CLI-2856,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Teléfono,
2024-03-20,CLI-2477,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,E-commerce,Tarjeta crédito
2024-03-14,CLI-9140,Pollo entero,Carnes,1,4.5,4.5,,,Teléfono,Efectivo
2024-06-29,CLI-8776,Pasta de Tomate,Enlatados,4,0.75,3.0,Yonny,,Teléfono,Tarjeta crédito
2024-08-31,,Pollo entero,Carnes,2,4.5,9.0,,,E-commerce,Efectivo
2024-04-26,CLI-4103,Leche entera,Lácteos,1,1.2,1.2,Lili,,Tienda física,QR
2023-11-13,CLI-8913,Pollo entero,Carnes,3,4.5,13.5,,,E-commerce,QR
2024-04-20,CLI-9721,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Tienda física,Tarjeta crédito
2024/09/14,CLI-9235,Refresco 2L,Bebidas,4,1.1,4.4,Yonny,,E-commerce,Tarjeta crédito
07-15-2023,CLI-4937,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,Tienda física,Tarjeta débito
2024-08-19,,Refresco 2L,Bebidas,6,1.1,6.6,,,Teléfono,Tarjeta débito
2023-04-21,CLI-3009,Helado familiar,Lácteos,1,4.0,4.0,Lili,,,
05-24-2023,,Refresco 2L,Bebidas,2,1.1,2.2,,,Teléfono,Transferencia
06-25-2024,CLI-5626,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Teléfono,Tarjeta débito
2023-06-20,CLI-4215,Helado familiar,Lácteos,1,4.0,4.0,Lili,,Tienda física,
2023-12-11,CLI-9260,Pollo entero,Carnes,2,4.5,9.0,Lili,,,Efectivo
2024-07-12,CLI-5982,Yogurt natural,Lácteos,3,0.9,2.7,Lili,,Tienda física,QR
2023-10-16,CLI-4545,Bolsas plásticas,Descartables,3,0.1,0.3,Lili,,E-commerce,Tarjeta débito
2023-09-16,,Refresco 2L,Bebidas,2,1.1,2.2,,,Teléfono,Tarjeta débito
2024-08-15,CLI-8978,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Transferencia
2023-06-17,,Refresco 2L,Bebidas,2,1.1,2.2,,,Teléfono,QR
2024-06-15,CLI-1816,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,Teléfono,Tarjeta débito
2024-07-01,CLI-2412,Refresco 2L,Bebidas,3,1.1,3.3,Yonny,,Teléfono,Tarjeta crédito
09-16-2023,CLI-1558,Papas precocinadas,Congelados,1,2.3,2.3,Lili,,E-commerce,Tarjeta débito
2023/12/30,CLI-5743,Pasta de Tomate,Enlatados,2,0.75,1.5,,,Tienda física,Efectivo
07/03/2023,,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Tarjeta débito
2024-01-24,,Pasta de Tomate,Enlatados,3,0.75,2.25,Lili,,E-commerce,QR
29/04/2023,CLI-4376,Bolsas plásticas,Descartables,9,0.1,0.9,,,Tienda física,Tarjeta crédito
2024-06-21,,Helado familiar,Lácteos,1,4.0,4.0,,,Tienda física,Tarjeta crédito
2023-03-31,CLI-3826,Pasta de Tomate,Enlatados,4,0.75,3.0,Lili,,Tienda física,Transferencia
2024-03-14,CLI-3970,Refresco 2L,Bebidas,5,1.1,5.5,,,Teléfono,
2023-09-29,CLI-5020,Pasta de Tomate,Enlatados,4,0.75,3.0,,,Tienda física,QR
2024-04-29,CLI-9040,Papas precocinadas,Congelados,2,2.3,4.6,Yonny,,E-commerce,Tarjeta crédito
2024-05-13,,Pollo entero,Carnes,3,4.5,13.5,Yonny,,,Efectivo
11-11-2023,,Pollo entero,Carnes,1,4.5,4.5,Lili,,E-commerce,Transferencia
2023-08-19,,Refresco 2L,Bebidas,2,1.1,2.2,,,Tienda física,QR
2024-10-29,CLI-5020,Leche entera,Lácteos,4,1.2,4.8,Yonny,,Tienda física,
2024-06-29,CLI-6444,Bolsas plásticas,Descartables,6,0.1,0.6,Lili,,E-commerce,Tarjeta débito
2023-05-31,CLI-5357,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Teléfono,Efectivo
05/07/2023,CLI-2709,Papas precocinadas,Congelados,5,2.3,11.5,Lili,,Tienda física,
2024-01-19,CLI-4502,Carne molida,Carnes,1,5.8,5.8,Yonny,,Teléfono,Tarjeta débito
2024-11-14,CLI-5293,Carne molida,Carnes,2,5.8,11.6,,,Teléfono,Transferencia
2023-07-20,CLI-4933,Papas precocinadas,Congelados,2,2.3,4.6,Yonny,,Teléfono,Tarjeta débito
2023-09-23,CLI-5236,Papas precocinadas,Congelados,1,2.3,2.3,,,E-commerce,QR
2023-06-23,CLI-7241,Carne molida,Carnes,1,5.8,5.8,Lili,,E-commerce,QR
2023-03-25,,Carne molida,Carnes,4,5.8,23.2,,,Tienda física,Efectivo
2023-07-03,CLI-4275,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,
2023-03-11,CLI-8428,Leche entera,Lácteos,1,1.2,1.2,Yonny,,,Tarjeta débito
2024-09-14,,Bolsas plásticas,Descartables,11,0.1,1.1,,,Teléfono,Transferencia
2024-09-30,CLI-2023,Bolsas plásticas,Descartables,7,0.1,0.7,,,E-commerce,Transferencia
2024-06-15,CLI-2492,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,Tarjeta débito
2024-09-14,,Bolsas plásticas,Descartables,11,0.1,1.1,Yonny,,Teléfono,QR
2024-04-29,CLI-5544,Carne molida,Carnes,1,5.8,5.8,,,Teléfono,QR
2023-05-06,CLI-5596,Carne molida,Carnes,1,5.8,5.8,Yonny,,E-commerce,QR
11-29-2024,,Yogurt natural,Lácteos,2,0.9,1.8,,,Teléfono,Transferencia
2023-12-14,CLI-7240,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,E-commerce,Tarjeta débito
2023-11-13,,Bolsas plásticas,Descartables,8,0.1,0.8,,,Teléfono,Tarjeta débito
2023-04-15,CLI-3742,Refresco 2L,Bebidas,2,1.1,2.2,,,E-commerce,Efectivo
2024-11-12,CLI-3685,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Tarjeta débito
2023-08-19,CLI-5682,Leche entera,Lácteos,3,1.2,3.6,,,Tienda física,Tarjeta débito
2024-08-20,CLI-7955,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Tienda física,Efectivo
2023-08-10,CLI-3118,Bolsas plásticas,Descartables,8,0.1,0.8,Lili,,E-commerce,Tarjeta crédito
2024-03-30,,Pollo entero,Carnes,2,4.5,9.0,,,E-commerce,Tarjeta crédito
2023-06-05,,Leche entera,Lácteos,8,1.2,9.6,Yonny,,Tienda física,Tarjeta débito
2023-03-13,,Papas precocinadas,Congelados,2,2.3,4.6,,,Teléfono,Transferencia
2024-04-12,CLI-8779,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Teléfono,Tarjeta crédito
2023-12-30,CLI-9855,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,Teléfono,Tarjeta débito
2024-07-13,CLI-8735,Leche entera,Lácteos,3,1.2,3.6,Lili,,Tienda física,QR
